Cbir_RNA3_R0	gene_0
Amel_RNA27670_R1	gene_12980
Dqua_RNA14819_R0	gene_12981
Cbir_RNA21960_R0	gene_12981
Cbir_RNA21965_R0	gene_12982
Cbir_RNA21966_R0	gene_12983
Nvit_RNA35_R0	gene_12983
Cbir_RNA21968_R0	gene_12984
Cbir_RNA21969_R0	gene_12985
Cbir_RNA21974_R0	gene_12986
Cbir_RNA21981_R0	gene_12987
Nvit_RNA5438_R0	gene_12987
Cbir_RNA21983_R0	gene_12988
Sinv_RNA19999_R5	gene_12989
Cbir_RNA21986_R0	gene_12990
Cbir_RNA21989_R0	gene_12991
Cbir_RNA21992_R0	gene_12992
Lhum_RNA11869_R0	gene_12993
Cbir_RNA21997_R1	gene_12994
Cbir_RNA21998_R0	gene_12995
Cbir_RNA22007_R0	gene_12996
Cbir_RNA22008_R0	gene_12996
Cbir_RNA21993_R0	gene_12997
Cbir_RNA22002_R0	gene_12998
Cbir_RNA22003_R0	gene_12998
Cbir_RNA22005_R1	gene_12998
Cbir_RNA22006_R1	gene_12998
Cbir_RNA22005_R0	gene_12999
Cbir_RNA22006_R0	gene_12999
Cbir_RNA19640_R6	gene_13000
Cbir_RNA22009_R0	gene_13001
Dmel_RNA5889_R0	gene_13001
Mpha_RNA11694_R0	gene_13002
Dqua_RNA604_R3	gene_13003
Cbir_RNA22011_R0	gene_13004
Cbir_RNA16234_R3	gene_13005
Lhum_RNA4900_R2	gene_13006
Cbir_RNA22021_R0	gene_13007
Cbir_RNA22019_R0	gene_13008
Sinv_RNA16410_R0	gene_13008
Cbir_RNA4850_R1	gene_13008
Cbir_RNA22025_R0	gene_13009
Cbir_RNA22030_R0	gene_13010
Sinv_RNA9740_R0	gene_13011
Cbir_RNA22036_R0	gene_13012
Sinv_RNA2252_R4	gene_13013
Cbir_RNA5734_R1	gene_13014
Cbir_RNA22022_R0	gene_13015
Cbir_RNA22023_R0	gene_13015
Aech_RNA364_R0	gene_13015
Dmel_RNA33419_R0	gene_13015
Aech_RNA20750_R4	gene_13015
Cbir_RNA22029_R0	gene_13016
Cbir_RNA22035_R0	gene_13017
Lhum_RNA9472_R0	gene_13017
Dmel_RNA20884_R0	gene_13017
Lhum_RNA6963_R7	gene_13018
Lhum_RNA4093_R2	gene_13019
Cbir_RNA22044_R0	gene_13020
Cbir_RNA22047_R0	gene_13021
Dqua_RNA23133_R3	gene_13022
Cbir_RNA22049_R0	gene_13023
Cbir_RNA22053_R0	gene_13024
Dmel_RNA4028_R0	gene_13024
Cbir_RNA22061_R0	gene_13025
Aech_RNA8452_R0	gene_13025
Sinv_RNA21782_R0	gene_13025
Dmel_RNA6747_R2	gene_13026
Cbir_RNA22038_R0	gene_13027
Cbir_RNA22042_R0	gene_13027
Cbir_RNA22037_R0	gene_13027
Lhum_RNA5071_R0	gene_13027
Aech_RNA16050_R8	gene_13028
Cbir_RNA22054_R0	gene_13029
Cbir_RNA22055_R0	gene_13029
Nvit_RNA25031_R0	gene_13029
Cbir_RNA22056_R0	gene_13030
Cbir_RNA22058_R0	gene_13030
Dmel_RNA26004_R0	gene_13030
Cbir_RNA22059_R0	gene_13031
Sinv_RNA16460_R0	gene_13031
Sinv_RNA17400_R1	gene_13032
Cbir_RNA22060_R0	gene_13033
Lhum_RNA22052_R0	gene_13034
Mpha_RNA2987_R0	gene_13035
Cbir_RNA22063_R0	gene_13036
Aech_RNA9052_R4	gene_13037
Lhum_RNA6464_R6	gene_13038
Cbir_RNA22237_R6	gene_13039
Cbir_RNA22074_R0	gene_13040
Mpha_RNA18287_R0	gene_13041
Cbir_RNA22065_R0	gene_13042
Cbir_RNA22068_R0	gene_13042
Cbir_RNA22071_R0	gene_13042
Cbir_RNA22072_R0	gene_13042
Nvit_RNA15755_R0	gene_13042
Sinv_RNA3047_R0	gene_13042
Cbir_RNA22078_R0	gene_13043
Cbir_RNA22077_R0	gene_13043
Cbir_RNA22081_R0	gene_13043
Dqua_RNA9724_R0	gene_13043
Amel_RNA27454_R0	gene_13044
Cbir_RNA22082_R0	gene_13045
Mpha_RNA17667_R0	gene_13045
Dmel_RNA28519_R0	gene_13045
Cbir_RNA22083_R0	gene_13046
Cbir_RNA22090_R0	gene_13047
Cbir_RNA22089_R0	gene_13047
Lhum_RNA17077_R0	gene_13047
Sinv_RNA9938_R0	gene_13047
Cbir_RNA22091_R0	gene_13048
Sinv_RNA5971_R0	gene_13048
Lhum_RNA5751_R0	gene_13048
Amel_RNA23737_R0	gene_13048
Dmel_RNA29605_R0	gene_13048
Cbir_RNA22094_R0	gene_13049
Cbir_RNA22100_R0	gene_13050
Cbir_RNA22108_R0	gene_13051
Aech_RNA2331_R0	gene_13052
Aech_RNA2332_R0	gene_13052
Cbir_RNA22111_R0	gene_13052
Cbir_RNA22112_R0	gene_13053
Dqua_RNA20221_R1	gene_13054
Amel_RNA27717_R0	gene_13055
Cbir_RNA22115_R0	gene_13056
Cbir_RNA14365_R1	gene_13056
Aech_RNA5815_R0	gene_13057
Cbir_RNA22121_R0	gene_13058
Cbir_RNA22122_R0	gene_13059
Cbir_RNA22128_R0	gene_13060
Dmel_RNA17122_R1	gene_13061
Sinv_RNA18092_R4	gene_13062
Cbir_RNA22095_R0	gene_13063
Cbir_RNA22107_R0	gene_13064
Cbir_RNA22110_R0	gene_13065
Cbir_RNA22109_R0	gene_13065
Cbir_RNA22114_R0	gene_13066
Cbir_RNA22116_R0	gene_13067
Dmel_RNA13424_R0	gene_13067
Aech_RNA10533_R0	gene_13067
Cbir_RNA22119_R0	gene_13068
Lhum_RNA329_R0	gene_13068
Dmel_RNA9417_R1	gene_13068
Sinv_RNA4244_R0	gene_13068
Dmel_RNA9442_R1	gene_13068
Lhum_RNA15010_R2	gene_13068
Sinv_RNA11865_R0	gene_13068
Sinv_RNA4245_R0	gene_13068
Nvit_RNA13975_R4	gene_13068
Cbir_RNA22127_R0	gene_13069
Cbir_RNA22133_R0	gene_13070
Dqua_RNA604_R5	gene_13071
Amel_RNA13556_R3	gene_13072
Aech_RNA18901_R3	gene_13073
Cbir_RNA22136_R0	gene_13074
Cbir_RNA22148_R0	gene_13075
Cbir_RNA22151_R0	gene_13076
Cbir_RNA22153_R0	gene_13077
Lhum_RNA20263_R0	gene_13078
Cbir_RNA22156_R0	gene_13078
Cbir_RNA22157_R0	gene_13079
Amel_RNA22199_R0	gene_13079
Sinv_RNA11068_R1	gene_13079
Cbir_RNA22158_R0	gene_13080
Cbir_RNA22162_R0	gene_13081
Cbir_RNA22163_R0	gene_13082
Cbir_RNA22169_R0	gene_13083
Dmel_RNA3677_R2	gene_13083
Dmel_RNA9207_R5	gene_13083
Dqua_RNA21398_R9	gene_13084
Sinv_RNA12295_R0	gene_13085
Nvit_RNA21496_R0	gene_13086
Cbir_RNA22134_R0	gene_13087
Cbir_RNA24853_R1	gene_13088
Cbir_RNA22135_R0	gene_13089
Dqua_RNA6587_R0	gene_13090
Cbir_RNA22137_R0	gene_13090
Cbir_RNA22140_R0	gene_13090
Cbir_RNA22142_R0	gene_13091
Cbir_RNA22143_R0	gene_13092
Cbir_RNA22146_R0	gene_13093
Cbir_RNA22155_R0	gene_13094
Cbir_RNA22154_R0	gene_13094
Aech_RNA8373_R0	gene_13094
Cbir_RNA22164_R0	gene_13095
Cbir_RNA22165_R0	gene_13096
Cbir_RNA22166_R0	gene_13097
Mpha_RNA10378_R0	gene_13097
Cbir_RNA22168_R0	gene_13098
Cbir_RNA22170_R0	gene_13099
Dqua_RNA21395_R0	gene_13099
Sinv_RNA12298_R0	gene_13099
Cbir_RNA22188_R0	gene_13100
Nvit_RNA15253_R0	gene_13100
Cbir_RNA22179_R0	gene_13101
Sinv_RNA8187_R3	gene_13102
Cbir_RNA22189_R0	gene_13103
Cbir_RNA22190_R0	gene_13104
Lhum_RNA1471_R0	gene_13105
Cbir_RNA22192_R0	gene_13105
Dmel_RNA14780_R0	gene_13105
Cbir_RNA1184_R3	gene_13106
Cbir_RNA22197_R0	gene_13107
Nvit_RNA25569_R6	gene_13108
Cbir_RNA22196_R0	gene_13109
Nvit_RNA25974_R5	gene_13110
Cbir_RNA22199_R0	gene_13111
Cbir_RNA22198_R0	gene_13112
Nvit_RNA25789_R1	gene_13113
Cbir_RNA25184_R2	gene_13114
Cbir_RNA22200_R0	gene_13115
Aech_RNA12226_R0	gene_13116
Cbir_RNA22202_R0	gene_13117
Sinv_RNA5970_R0	gene_13118
Amel_RNA22465_R5	gene_13119
Cbir_RNA22201_R0	gene_13120
Cbir_RNA22207_R0	gene_13121
Cbir_RNA22206_R0	gene_13121
Cbir_RNA22208_R0	gene_13121
Sinv_RNA20558_R0	gene_13121
Amel_RNA9703_R0	gene_13121
Cbir_RNA22209_R0	gene_13122
Dqua_RNA14710_R1	gene_13123
Cbir_RNA22214_R0	gene_13124
Cbir_RNA22218_R0	gene_13125
Cbir_RNA12032_R7	gene_13126
Cbir_RNA15441_R3	gene_13127
Cbir_RNA15442_R3	gene_13128
Mpha_RNA21941_R0	gene_13129
Cbir_RNA22195_R1	gene_13130
Cbir_RNA22219_R0	gene_13131
Cbir_RNA22220_R0	gene_13131
Mpha_RNA22433_R0	gene_13131
Dqua_RNA1180_R0	gene_13131
Amel_RNA10115_R0	gene_13131
Cbir_RNA22223_R0	gene_13132
Cbir_RNA22225_R0	gene_13133
Aech_RNA6486_R0	gene_13133
Amel_RNA10129_R0	gene_13133
Cbir_RNA22230_R0	gene_13134
Cbir_RNA22229_R0	gene_13134
Cbir_RNA22231_R0	gene_13135
Cbir_RNA22232_R0	gene_13136
Cbir_RNA22234_R0	gene_13137
Cbir_RNA22237_R2	gene_13138
Cbir_RNA11300_R0	gene_13139
Lhum_RNA7469_R5	gene_13140
Cbir_RNA22242_R0	gene_13141
Lhum_RNA1039_R3	gene_13141
Sinv_RNA21947_R3	gene_13141
Sinv_RNA19160_R3	gene_13141
Cbir_RNA3187_R3	gene_13141
Cbir_RNA22244_R0	gene_13142
Cbir_RNA22245_R0	gene_13142
Lhum_RNA23105_R0	gene_13143
Lhum_RNA23106_R0	gene_13144
Cbir_RNA22224_R0	gene_13145
Lhum_RNA23107_R0	gene_13145
Mpha_RNA22438_R0	gene_13145
Cbir_RNA22226_R0	gene_13146
Cbir_RNA22227_R0	gene_13146
Amel_RNA10132_R0	gene_13146
Mpha_RNA17437_R0	gene_13147
Cbir_RNA25353_R7	gene_13148
Aech_RNA20722_R6	gene_13149
Mpha_RNA21688_R6	gene_13150
Dmel_RNA9797_R0	gene_13151
Cbir_RNA25353_R4	gene_13152
Cbir_RNA22243_R0	gene_13153
Dmel_RNA9130_R1	gene_13154
Nvit_RNA5913_R0	gene_13155
Cbir_RNA20822_R2	gene_13156
Lhum_RNA8299_R4	gene_13157
Mpha_RNA1968_R0	gene_13158
Sinv_RNA17651_R6	gene_13159
Nvit_RNA11403_R8	gene_13160
Mpha_RNA1967_R7	gene_13161
Dqua_RNA23112_R6	gene_13162
Cbir_RNA156_R5	gene_13163
Cbir_RNA16116_R1	gene_13164
Cbir_RNA22251_R0	gene_13165
Cbir_RNA22252_R0	gene_13166
Cbir_RNA7442_R4	gene_13167
Lhum_RNA8218_R9	gene_13168
Cbir_RNA22254_R0	gene_13169
Mpha_RNA9513_R0	gene_13169
Sinv_RNA21520_R0	gene_13169
Sinv_RNA17755_R7	gene_13170
Lhum_RNA3488_R2	gene_13171
Sinv_RNA17660_R0	gene_13172
Cbir_RNA22257_R0	gene_13173
Aech_RNA1369_R4	gene_13174
Cbir_RNA22258_R0	gene_13175
Nvit_RNA25416_R7	gene_13176
Cbir_RNA22258_R1	gene_13177
Cbir_RNA22259_R0	gene_13178
Dqua_RNA12215_R0	gene_13178
Dmel_RNA6424_R6	gene_13179
Cbir_RNA22262_R0	gene_13180
Cbir_RNA22261_R0	gene_13180
Cbir_RNA22262_R1	gene_13181
Cbir_RNA22261_R1	gene_13181
Cbir_RNA22265_R0	gene_13182
Cbir_RNA22266_R0	gene_13182
Dqua_RNA17726_R9	gene_13183
Cbir_RNA22267_R0	gene_13184
Cbir_RNA22268_R0	gene_13185
Dqua_RNA22041_R0	gene_13185
Cbir_RNA22276_R0	gene_13186
Aech_RNA14165_R0	gene_13186
Cbir_RNA22278_R0	gene_13187
Sinv_RNA20510_R0	gene_13187
Cbir_RNA22280_R0	gene_13188
Cbir_RNA22285_R0	gene_13189
Dmel_RNA23526_R1	gene_13189
Nvit_RNA26328_R0	gene_13189
Cbir_RNA22296_R0	gene_13190
Aech_RNA14137_R0	gene_13191
Dqua_RNA11861_R0	gene_13192
Mpha_RNA20997_R0	gene_13193
Cbir_RNA9103_R2	gene_13194
Dqua_RNA11866_R0	gene_13195
Cbir_RNA22300_R0	gene_13196
Sinv_RNA18117_R1	gene_13197
Cbir_RNA22269_R0	gene_13198
Cbir_RNA22270_R0	gene_13199
Aech_RNA14159_R0	gene_13200
Aech_RNA14170_R0	gene_13201
Cbir_RNA22279_R0	gene_13202
Cbir_RNA22282_R0	gene_13203
Mpha_RNA22278_R0	gene_13203
Mpha_RNA22282_R0	gene_13203
Cbir_RNA22283_R0	gene_13204
Cbir_RNA22286_R0	gene_13205
Mpha_RNA21072_R0	gene_13205
Mpha_RNA1770_R0	gene_13205
Sinv_RNA7198_R0	gene_13205
Mpha_RNA9421_R0	gene_13205
Mpha_RNA16065_R0	gene_13205
Sinv_RNA7205_R0	gene_13205
Mpha_RNA250_R0	gene_13205
Mpha_RNA373_R0	gene_13205
Cbir_RNA22287_R0	gene_13206
Cbir_RNA22290_R0	gene_13207
Aech_RNA14144_R0	gene_13207
Cbir_RNA22288_R0	gene_13208
Cbir_RNA22291_R0	gene_13209
Cbir_RNA22295_R0	gene_13210
Cbir_RNA22301_R0	gene_13211
Dmel_RNA13682_R0	gene_13211
Amel_RNA26272_R0	gene_13211
Dqua_RNA5069_R4	gene_13212
Cbir_RNA9887_R1	gene_13213
Cbir_RNA22308_R0	gene_13214
Cbir_RNA22302_R0	gene_13215
Nvit_RNA14608_R0	gene_13215
Nvit_RNA5765_R7	gene_13216
Cbir_RNA22313_R0	gene_13217
Cbir_RNA25251_R3	gene_13217
Cbir_RNA22315_R0	gene_13218
Cbir_RNA22314_R0	gene_13219
Nvit_RNA11988_R1	gene_13220
Cbir_RNA22316_R0	gene_13221
Lhum_RNA19909_R0	gene_13221
Sinv_RNA5155_R5	gene_13221
Mpha_RNA4608_R4	gene_13221
Cbir_RNA1645_R2	gene_13221
Cbir_RNA17610_R2	gene_13221
Cbir_RNA25238_R2	gene_13221
Cbir_RNA18424_R2	gene_13221
Cbir_RNA18427_R2	gene_13221
Sinv_RNA19129_R0	gene_13221
Mpha_RNA2637_R0	gene_13221
Cbir_RNA22318_R0	gene_13222
Cbir_RNA22320_R0	gene_13222
Sinv_RNA5155_R2	gene_13222
Cbir_RNA16655_R5	gene_13222
Mpha_RNA4608_R2	gene_13222
Nvit_RNA17644_R0	gene_13222
Cbir_RNA17622_R3	gene_13222
Cbir_RNA24893_R2	gene_13222
Cbir_RNA18714_R4	gene_13222
Lhum_RNA11631_R2	gene_13222
Cbir_RNA25229_R7	gene_13222
Mpha_RNA7235_R5	gene_13222
Sinv_RNA19129_R1	gene_13222
Mpha_RNA1515_R1	gene_13222
Lhum_RNA1900_R4	gene_13222
Dmel_RNA18893_R0	gene_13223
Cbir_RNA156_R4	gene_13224
Cbir_RNA22237_R5	gene_13225
Sinv_RNA19834_R1	gene_13226
Sinv_RNA10723_R1	gene_13227
Sinv_RNA19588_R3	gene_13228
Nvit_RNA11988_R8	gene_13229
Cbir_RNA18628_R1	gene_13230
Sinv_RNA18052_R0	gene_13231
Dmel_RNA14644_R2	gene_13232
Cbir_RNA24644_R9	gene_13233
Cbir_RNA25184_R6	gene_13234
Cbir_RNA22325_R0	gene_13235
Aech_RNA21813_R0	gene_13235
Amel_RNA5480_R0	gene_13235
Nvit_RNA19143_R0	gene_13235
Cbir_RNA22329_R0	gene_13236
Cbir_RNA22332_R0	gene_13236
Cbir_RNA22331_R0	gene_13236
Lhum_RNA11039_R0	gene_13236
Nvit_RNA33_R0	gene_13236
Cbir_RNA22333_R0	gene_13237
Cbir_RNA22335_R0	gene_13237
Cbir_RNA22334_R0	gene_13237
Lhum_RNA11030_R0	gene_13237
Dmel_RNA14008_R3	gene_13238
Cbir_RNA22343_R0	gene_13239
Sinv_RNA992_R0	gene_13239
Cbir_RNA22344_R0	gene_13240
Cbir_RNA22350_R0	gene_13241
Cbir_RNA22362_R0	gene_13242
Cbir_RNA22364_R0	gene_13243
Cbir_RNA22376_R0	gene_13244
Cbir_RNA22377_R0	gene_13245
Cbir_RNA22378_R0	gene_13245
Dqua_RNA7946_R0	gene_13245
Cbir_RNA22379_R0	gene_13246
Cbir_RNA22381_R0	gene_13246
Amel_RNA28810_R0	gene_13246
Cbir_RNA22382_R0	gene_13247
Dmel_RNA24886_R0	gene_13247
Cbir_RNA22383_R0	gene_13248
Cbir_RNA22324_R0	gene_13249
Cbir_RNA22328_R0	gene_13250
Cbir_RNA22327_R0	gene_13250
Mpha_RNA7291_R0	gene_13250
Dqua_RNA14766_R0	gene_13250
Amel_RNA5482_R0	gene_13250
Cbir_RNA22342_R0	gene_13251
Cbir_RNA22341_R0	gene_13251
Lhum_RNA9578_R2	gene_13252
Cbir_RNA22347_R0	gene_13253
Cbir_RNA22348_R0	gene_13253
Cbir_RNA22353_R0	gene_13254
Cbir_RNA22358_R0	gene_13254
Nvit_RNA12905_R0	gene_13254
Dmel_RNA6280_R0	gene_13254
Cbir_RNA22360_R0	gene_13255
Cbir_RNA22372_R0	gene_13256
Dqua_RNA14731_R0	gene_13256
Cbir_RNA22366_R0	gene_13257
Cbir_RNA22367_R0	gene_13258
Cbir_RNA22368_R0	gene_13258
Lhum_RNA11003_R0	gene_13258
Cbir_RNA22371_R0	gene_13259
Cbir_RNA22374_R0	gene_13260
Cbir_RNA22375_R0	gene_13260
Sinv_RNA7389_R0	gene_13260
Cbir_RNA22384_R0	gene_13261
Sinv_RNA13360_R9	gene_13262
Cbir_RNA22386_R0	gene_13263
Cbir_RNA23868_R1	gene_13264
Cbir_RNA22387_R0	gene_13265
Aech_RNA12809_R5	gene_13266
Amel_RNA28394_R9	gene_13267
Cbir_RNA22389_R1	gene_13268
Dqua_RNA9898_R3	gene_13269
Aech_RNA107_R4	gene_13270
Nvit_RNA5614_R4	gene_13271
Amel_RNA27454_R4	gene_13272
Cbir_RNA22392_R0	gene_13273
Nvit_RNA8036_R1	gene_13274
Cbir_RNA22415_R0	gene_13275
Cbir_RNA22420_R0	gene_13276
Cbir_RNA22428_R0	gene_13277
Cbir_RNA22429_R0	gene_13278
Cbir_RNA22433_R0	gene_13279
Cbir_RNA22434_R0	gene_13279
Lhum_RNA4785_R0	gene_13279
Cbir_RNA22435_R0	gene_13280
Cbir_RNA22438_R0	gene_13281
Cbir_RNA22444_R0	gene_13282
Cbir_RNA22447_R0	gene_13283
Dmel_RNA19197_R0	gene_13283
Cbir_RNA22449_R0	gene_13284
Lhum_RNA944_R0	gene_13285
Cbir_RNA22456_R0	gene_13286
Lhum_RNA942_R0	gene_13287
Cbir_RNA22459_R0	gene_13288
Lhum_RNA3617_R0	gene_13289
Cbir_RNA22462_R0	gene_13289
Cbir_RNA22463_R0	gene_13289
Cbir_RNA22461_R0	gene_13289
Cbir_RNA22464_R0	gene_13290
Cbir_RNA22465_R0	gene_13290
Sinv_RNA16293_R0	gene_13290
Cbir_RNA22473_R0	gene_13291
Cbir_RNA22481_R0	gene_13292
Cbir_RNA22479_R0	gene_13293
Dmel_RNA20943_R8	gene_13294
Dqua_RNA21370_R0	gene_13295
Cbir_RNA22493_R0	gene_13296
Mpha_RNA18869_R0	gene_13296
Cbir_RNA22503_R0	gene_13297
Cbir_RNA22509_R0	gene_13298
Amel_RNA8064_R0	gene_13298
Cbir_RNA22511_R0	gene_13299
Cbir_RNA22520_R0	gene_13300
Cbir_RNA22526_R0	gene_13300
Cbir_RNA22527_R0	gene_13300
Cbir_RNA22529_R0	gene_13300
Cbir_RNA22532_R0	gene_13301
Cbir_RNA22531_R0	gene_13302
Cbir_RNA22533_R0	gene_13303
Cbir_RNA22394_R0	gene_13304
Cbir_RNA22406_R0	gene_13305
Aech_RNA15756_R0	gene_13305
Cbir_RNA22413_R0	gene_13306
Cbir_RNA22414_R0	gene_13307
Cbir_RNA22417_R0	gene_13308
Cbir_RNA22421_R0	gene_13309
Nvit_RNA24079_R0	gene_13309
Cbir_RNA22424_R0	gene_13310
Cbir_RNA22426_R0	gene_13310
Cbir_RNA22425_R0	gene_13310
Cbir_RNA22431_R0	gene_13311
Cbir_RNA22436_R0	gene_13312
Dqua_RNA9307_R0	gene_13313
Sinv_RNA17944_R0	gene_13313
Cbir_RNA22446_R0	gene_13314
Cbir_RNA22469_R0	gene_13315
Cbir_RNA22467_R0	gene_13316
Nvit_RNA16993_R0	gene_13316
Cbir_RNA22471_R0	gene_13317
Cbir_RNA22478_R0	gene_13318
Cbir_RNA22477_R0	gene_13318
Cbir_RNA22484_R0	gene_13319
Sinv_RNA3415_R0	gene_13319
Cbir_RNA22485_R0	gene_13320
Cbir_RNA22496_R0	gene_13321
Dmel_RNA9388_R0	gene_13321
Cbir_RNA22495_R0	gene_13322
Cbir_RNA22499_R0	gene_13323
Cbir_RNA22505_R0	gene_13324
Cbir_RNA22506_R0	gene_13325
Cbir_RNA22510_R0	gene_13326
Cbir_RNA22512_R0	gene_13327
Sinv_RNA3410_R0	gene_13327
Cbir_RNA22530_R0	gene_13328
Cbir_RNA22515_R0	gene_13329
Cbir_RNA22514_R0	gene_13329
Cbir_RNA22516_R0	gene_13329
Nvit_RNA10942_R0	gene_13329
Mpha_RNA23213_R0	gene_13330
Dqua_RNA1162_R0	gene_13331
Cbir_RNA22536_R0	gene_13332
Cbir_RNA22537_R0	gene_13333
Dqua_RNA15969_R0	gene_13334
Cbir_RNA22539_R0	gene_13335
Dqua_RNA19126_R0	gene_13335
Sinv_RNA9973_R0	gene_13336
Cbir_RNA22542_R0	gene_13337
Cbir_RNA22540_R0	gene_13338
Lhum_RNA21135_R0	gene_13339
Cbir_RNA22561_R0	gene_13340
Lhum_RNA21136_R1	gene_13341
Cbir_RNA22562_R0	gene_13342
Cbir_RNA22564_R0	gene_13343
Aech_RNA19835_R0	gene_13343
Cbir_RNA22565_R0	gene_13344
Sinv_RNA20735_R0	gene_13345
Dmel_RNA23671_R1	gene_13345
Dmel_RNA32355_R5	gene_13345
Cbir_RNA22568_R0	gene_13346
Cbir_RNA22577_R0	gene_13347
Cbir_RNA22581_R0	gene_13347
Cbir_RNA22576_R0	gene_13348
Cbir_RNA22583_R0	gene_13349
Cbir_RNA22584_R0	gene_13350
Cbir_RNA22609_R0	gene_13351
Nvit_RNA25216_R0	gene_13352
Cbir_RNA22546_R0	gene_13353
Cbir_RNA22545_R0	gene_13354
Mpha_RNA10851_R2	gene_13354
Cbir_RNA22554_R0	gene_13355
Cbir_RNA22563_R0	gene_13356
Cbir_RNA22567_R0	gene_13357
Aech_RNA10755_R0	gene_13357
Cbir_RNA22570_R0	gene_13358
Cbir_RNA22573_R0	gene_13358
Cbir_RNA22575_R0	gene_13358
Amel_RNA8444_R0	gene_13358
Cbir_RNA22574_R0	gene_13358
Sinv_RNA20746_R0	gene_13359
Cbir_RNA22589_R0	gene_13360
Mpha_RNA8223_R0	gene_13360
Lhum_RNA21245_R0	gene_13360
Aech_RNA6664_R0	gene_13360
Amel_RNA8895_R0	gene_13360
Cbir_RNA22596_R0	gene_13361
Cbir_RNA22613_R0	gene_13362
Cbir_RNA22612_R0	gene_13362
Aech_RNA6658_R0	gene_13362
Dmel_RNA24139_R2	gene_13363
Cbir_RNA22619_R0	gene_13364
Nvit_RNA6094_R3	gene_13365
Cbir_RNA22620_R0	gene_13366
Nvit_RNA25342_R5	gene_13367
Dmel_RNA23751_R9	gene_13368
Cbir_RNA22621_R0	gene_13369
Cbir_RNA17620_R7	gene_13370
Cbir_RNA1048_R9	gene_13371
Sinv_RNA21203_R7	gene_13372
Lhum_RNA12815_R0	gene_13373
Dqua_RNA16046_R8	gene_13374
Dqua_RNA14726_R0	gene_13375
Dqua_RNA1015_R5	gene_13376
Lhum_RNA3468_R2	gene_13377
Sinv_RNA19834_R0	gene_13378
Cbir_RNA22622_R0	gene_13379
Amel_RNA28407_R6	gene_13380
Dqua_RNA2799_R5	gene_13381
Cbir_RNA22623_R0	gene_13382
Sinv_RNA18079_R8	gene_13383
Lhum_RNA13651_R6	gene_13384
Cbir_RNA22624_R0	gene_13385
Cbir_RNA22642_R0	gene_13386
Cbir_RNA22645_R0	gene_13387
Cbir_RNA22634_R0	gene_13388
Cbir_RNA22652_R0	gene_13389
Cbir_RNA22631_R0	gene_13390
Cbir_RNA22658_R0	gene_13391
Cbir_RNA22665_R0	gene_13392
Cbir_RNA22670_R0	gene_13393
Cbir_RNA22677_R0	gene_13394
Cbir_RNA22675_R0	gene_13395
Cbir_RNA22676_R0	gene_13396
Cbir_RNA22678_R0	gene_13397
Cbir_RNA22679_R0	gene_13398
Cbir_RNA22709_R0	gene_13399
Cbir_RNA22705_R0	gene_13400
Cbir_RNA22723_R0	gene_13401
Cbir_RNA22730_R0	gene_13402
Cbir_RNA22704_R0	gene_13403
Cbir_RNA22717_R0	gene_13404
Cbir_RNA22681_R0	gene_13405
Cbir_RNA22690_R0	gene_13406
Cbir_RNA22699_R0	gene_13407
Cbir_RNA22696_R0	gene_13408
Cbir_RNA22727_R0	gene_13409
Cbir_RNA22710_R0	gene_13410
Cbir_RNA16540_R8	gene_13411
Cbir_RNA22698_R0	gene_13412
Cbir_RNA22731_R0	gene_13413
Cbir_RNA22708_R0	gene_13414
Cbir_RNA1161_R9	gene_13415
Cbir_RNA21554_R4	gene_13416
Dqua_RNA12443_R1	gene_13417
Cbir_RNA22659_R0	gene_13418
Cbir_RNA22736_R0	gene_13419
Cbir_RNA22735_R0	gene_13419
Cbir_RNA22743_R0	gene_13420
Cbir_RNA22745_R0	gene_13420
Cbir_RNA22744_R0	gene_13420
Lhum_RNA8224_R9	gene_13421
Cbir_RNA22747_R0	gene_13422
Sinv_RNA12975_R3	gene_13423
Sinv_RNA18631_R1	gene_13424
Nvit_RNA5256_R0	gene_13425
Lhum_RNA22828_R6	gene_13426
Cbir_RNA14523_R2	gene_13427
Cbir_RNA7810_R7	gene_13428
Sinv_RNA17012_R2	gene_13429
Cbir_RNA7815_R7	gene_13430
Amel_RNA3754_R0	gene_13431
Cbir_RNA134_R9	gene_13432
Cbir_RNA22748_R0	gene_13433
Sinv_RNA20282_R4	gene_13434
Nvit_RNA10598_R2	gene_13435
Cbir_RNA18148_R7	gene_13436
Cbir_RNA25339_R1	gene_13437
Sinv_RNA19999_R9	gene_13438
Sinv_RNA5203_R1	gene_13439
Mpha_RNA2976_R5	gene_13440
Sinv_RNA20097_R1	gene_13441
Lhum_RNA19050_R3	gene_13442
Cbir_RNA3333_R8	gene_13443
Cbir_RNA22750_R0	gene_13444
Cbir_RNA22756_R0	gene_13445
Cbir_RNA22758_R0	gene_13446
Cbir_RNA22762_R0	gene_13447
Cbir_RNA22751_R0	gene_13448
Cbir_RNA22754_R0	gene_13448
Cbir_RNA22755_R1	gene_13449
Cbir_RNA22759_R0	gene_13450
Cbir_RNA22761_R0	gene_13450
Sinv_RNA2442_R0	gene_13450
Cbir_RNA22767_R0	gene_13451
Dqua_RNA9783_R0	gene_13451
Cbir_RNA22771_R0	gene_13452
Lhum_RNA21025_R0	gene_13452
Cbir_RNA22774_R0	gene_13453
Nvit_RNA15078_R0	gene_13454
Cbir_RNA22779_R0	gene_13455
Amel_RNA28674_R2	gene_13456
