Cbir_RNA17330_R5	gene_0
Dqua_RNA22112_R3	gene_14334
Aech_RNA20610_R0	gene_14335
Sinv_RNA11999_R5	gene_14336
Aech_RNA20611_R0	gene_14337
Dqua_RNA189_R4	gene_14338
Dqua_RNA7921_R1	gene_14339
Lhum_RNA4094_R7	gene_14340
Dmel_RNA17488_R0	gene_14341
Aech_RNA19633_R3	gene_14342
Sinv_RNA17220_R5	gene_14343
Sinv_RNA21808_R3	gene_14344
Aech_RNA4258_R3	gene_14345
Aech_RNA1935_R8	gene_14346
Aech_RNA17444_R9	gene_14347
Aech_RNA20616_R0	gene_14348
Aech_RNA20618_R0	gene_14349
Aech_RNA20630_R0	gene_14350
Aech_RNA20628_R0	gene_14351
Mpha_RNA10804_R0	gene_14352
Aech_RNA20617_R0	gene_14353
Sinv_RNA14744_R0	gene_14353
Mpha_RNA3839_R0	gene_14353
Sinv_RNA18631_R6	gene_14354
Sinv_RNA17432_R2	gene_14355
Sinv_RNA14748_R0	gene_14356
Aech_RNA20627_R0	gene_14357
Aech_RNA20635_R0	gene_14358
Mpha_RNA9101_R0	gene_14358
Dmel_RNA22854_R0	gene_14358
Aech_RNA20638_R0	gene_14359
Aech_RNA20637_R0	gene_14359
Lhum_RNA9954_R0	gene_14359
Aech_RNA20639_R0	gene_14359
Amel_RNA17749_R0	gene_14359
Cbir_RNA21576_R0	gene_14359
Dqua_RNA6093_R0	gene_14359
Sinv_RNA12440_R0	gene_14359
Amel_RNA29046_R0	gene_14359
Cbir_RNA13415_R4	gene_14360
Aech_RNA12007_R2	gene_14360
Cbir_RNA18714_R2	gene_14360
Sinv_RNA19129_R2	gene_14360
Cbir_RNA18427_R1	gene_14360
Aech_RNA14132_R1	gene_14361
Aech_RNA13202_R7	gene_14362
Aech_RNA16183_R8	gene_14363
Cbir_RNA14081_R5	gene_14364
Sinv_RNA18635_R6	gene_14365
Nvit_RNA24676_R7	gene_14366
Lhum_RNA44_R0	gene_14367
Sinv_RNA13877_R0	gene_14368
Mpha_RNA14994_R2	gene_14369
Sinv_RNA21880_R4	gene_14370
Sinv_RNA10829_R7	gene_14371
Sinv_RNA21578_R9	gene_14372
Dqua_RNA22466_R2	gene_14373
Lhum_RNA7883_R5	gene_14374
Aech_RNA20644_R0	gene_14375
Aech_RNA20561_R2	gene_14376
Aech_RNA20645_R0	gene_14377
Aech_RNA20175_R8	gene_14378
Cbir_RNA20252_R0	gene_14379
Sinv_RNA11045_R0	gene_14380
Aech_RNA866_R8	gene_14381
Sinv_RNA4943_R6	gene_14382
Aech_RNA16929_R1	gene_14383
Mpha_RNA1027_R6	gene_14384
Sinv_RNA17019_R3	gene_14385
Amel_RNA18060_R0	gene_14386
Sinv_RNA17735_R8	gene_14387
Mpha_RNA1970_R4	gene_14388
Cbir_RNA16952_R9	gene_14389
Dqua_RNA21023_R1	gene_14390
Aech_RNA14307_R1	gene_14391
Aech_RNA20649_R0	gene_14392
Dqua_RNA5869_R0	gene_14392
Aech_RNA20660_R0	gene_14393
Aech_RNA1931_R1	gene_14394
Aech_RNA20666_R0	gene_14394
Aech_RNA20667_R0	gene_14395
Aech_RNA20668_R0	gene_14396
Lhum_RNA114_R6	gene_14397
Aech_RNA20721_R6	gene_14398
Mpha_RNA2762_R1	gene_14399
Aech_RNA15909_R6	gene_14400
Cbir_RNA24044_R1	gene_14401
Mpha_RNA14989_R3	gene_14402
Mpha_RNA52_R1	gene_14403
Sinv_RNA19162_R2	gene_14404
Mpha_RNA6072_R0	gene_14405
Aech_RNA20675_R0	gene_14406
Aech_RNA20676_R0	gene_14406
Aech_RNA3594_R4	gene_14407
Sinv_RNA17489_R3	gene_14408
Lhum_RNA869_R0	gene_14409
Sinv_RNA18916_R3	gene_14410
Sinv_RNA15238_R8	gene_14411
Sinv_RNA21937_R0	gene_14412
Aech_RNA20670_R0	gene_14413
Nvit_RNA11433_R1	gene_14414
Nvit_RNA25802_R1	gene_14415
Cbir_RNA5327_R1	gene_14416
Lhum_RNA6970_R7	gene_14417
Aech_RNA20672_R0	gene_14418
Sinv_RNA22024_R2	gene_14419
Sinv_RNA9642_R0	gene_14420
Sinv_RNA20047_R0	gene_14421
Aech_RNA20677_R0	gene_14422
Sinv_RNA21463_R1	gene_14423
Dqua_RNA13329_R1	gene_14424
Aech_RNA20678_R0	gene_14425
Aech_RNA11695_R9	gene_14426
Dmel_RNA29060_R0	gene_14427
Aech_RNA20681_R0	gene_14428
Aech_RNA20682_R0	gene_14428
Aech_RNA20683_R0	gene_14428
Aech_RNA20686_R0	gene_14429
Aech_RNA20691_R0	gene_14430
Aech_RNA20692_R0	gene_14431
Nvit_RNA14604_R0	gene_14432
Aech_RNA20695_R0	gene_14433
Sinv_RNA13337_R0	gene_14434
Aech_RNA20684_R0	gene_14435
Mpha_RNA19433_R0	gene_14436
Aech_RNA20688_R0	gene_14437
Aech_RNA20689_R0	gene_14437
Amel_RNA2262_R0	gene_14437
Cbir_RNA1110_R1	gene_14438
Aech_RNA20694_R0	gene_14439
Amel_RNA20952_R0	gene_14439
Aech_RNA5267_R1	gene_14440
Aech_RNA5636_R7	gene_14441
Aech_RNA2994_R3	gene_14442
Aech_RNA20701_R0	gene_14443
Aech_RNA20711_R0	gene_14444
Aech_RNA20712_R0	gene_14444
Mpha_RNA6752_R0	gene_14444
Aech_RNA20714_R0	gene_14445
Mpha_RNA6935_R0	gene_14445
Cbir_RNA266_R0	gene_14445
Amel_RNA20628_R0	gene_14445
Aech_RNA20715_R0	gene_14446
Mpha_RNA6938_R0	gene_14446
Dqua_RNA4534_R0	gene_14446
Mpha_RNA17562_R2	gene_14446
Aech_RNA20717_R0	gene_14447
Mpha_RNA16087_R4	gene_14447
Mpha_RNA17562_R1	gene_14447
Aech_RNA20716_R0	gene_14448
Mpha_RNA344_R0	gene_14448
Lhum_RNA4877_R3	gene_14448
Lhum_RNA22373_R3	gene_14448
Lhum_RNA4876_R2	gene_14448
Sinv_RNA5170_R2	gene_14448
Sinv_RNA5166_R1	gene_14448
Aech_RNA20720_R0	gene_14449
Mpha_RNA6936_R2	gene_14450
Aech_RNA20719_R0	gene_14451
Aech_RNA20703_R0	gene_14452
Aech_RNA20704_R0	gene_14453
Aech_RNA20705_R0	gene_14454
Aech_RNA20706_R0	gene_14455
Mpha_RNA21334_R0	gene_14455
Mpha_RNA6170_R3	gene_14455
Aech_RNA20708_R0	gene_14456
Aech_RNA20707_R0	gene_14456
Sinv_RNA15786_R0	gene_14456
Cbir_RNA264_R4	gene_14456
Aech_RNA20720_R3	gene_14456
Nvit_RNA20683_R1	gene_14456
Mpha_RNA17562_R0	gene_14456
Amel_RNA28715_R4	gene_14456
Aech_RNA20710_R0	gene_14457
Aech_RNA20713_R0	gene_14458
Cbir_RNA14074_R8	gene_14459
Lhum_RNA20663_R4	gene_14460
Lhum_RNA17019_R0	gene_14461
Sinv_RNA20222_R0	gene_14462
Aech_RNA3934_R4	gene_14463
Mpha_RNA2762_R3	gene_14464
Mpha_RNA5158_R1	gene_14465
Cbir_RNA10086_R8	gene_14466
Sinv_RNA22024_R3	gene_14467
Aech_RNA16183_R9	gene_14468
Dqua_RNA19816_R6	gene_14469
Sinv_RNA13658_R1	gene_14470
Dqua_RNA10302_R0	gene_14471
Aech_RNA20729_R0	gene_14472
Aech_RNA20730_R0	gene_14473
Aech_RNA20732_R0	gene_14474
Aech_RNA20736_R0	gene_14475
Cbir_RNA8448_R0	gene_14475
Aech_RNA20738_R0	gene_14476
Sinv_RNA4166_R1	gene_14477
Aech_RNA20727_R0	gene_14478
Aech_RNA20728_R0	gene_14479
Dmel_RNA24842_R5	gene_14480
Lhum_RNA9306_R0	gene_14481
Sinv_RNA4174_R1	gene_14482
Aech_RNA20735_R0	gene_14483
Aech_RNA20740_R0	gene_14484
Aech_RNA20746_R0	gene_14485
Aech_RNA20744_R0	gene_14485
Aech_RNA20743_R0	gene_14485
Aech_RNA20745_R0	gene_14485
Aech_RNA20742_R0	gene_14485
Cbir_RNA8440_R0	gene_14485
Cbir_RNA8441_R0	gene_14485
Mpha_RNA7948_R0	gene_14485
Dqua_RNA10325_R0	gene_14485
Aech_RNA20747_R0	gene_14486
Lhum_RNA9289_R0	gene_14486
Aech_RNA20749_R0	gene_14487
Aech_RNA20750_R0	gene_14488
Aech_RNA20751_R0	gene_14489
Cbir_RNA24779_R3	gene_14490
Sinv_RNA15522_R5	gene_14491
Aech_RNA20752_R0	gene_14492
Aech_RNA20756_R0	gene_14493
Dmel_RNA8334_R1	gene_14493
Aech_RNA20760_R0	gene_14494
Dmel_RNA5621_R0	gene_14494
Aech_RNA20763_R0	gene_14495
Dmel_RNA31278_R0	gene_14495
Aech_RNA20767_R0	gene_14496
Nvit_RNA11313_R0	gene_14496
Aech_RNA20770_R0	gene_14497
Lhum_RNA11190_R0	gene_14497
Aech_RNA20772_R0	gene_14498
Aech_RNA20771_R0	gene_14498
Aech_RNA20776_R0	gene_14499
Aech_RNA20777_R0	gene_14499
Lhum_RNA11187_R0	gene_14499
Lhum_RNA11186_R0	gene_14500
Aech_RNA20781_R0	gene_14501
Aech_RNA20784_R0	gene_14502
Aech_RNA20786_R0	gene_14503
Aech_RNA20798_R0	gene_14504
Dmel_RNA13914_R0	gene_14504
Aech_RNA20803_R0	gene_14505
Dmel_RNA8522_R0	gene_14505
Cbir_RNA2552_R0	gene_14506
Aech_RNA20805_R0	gene_14507
Aech_RNA20806_R0	gene_14507
Mpha_RNA21691_R0	gene_14507
Sinv_RNA13710_R0	gene_14507
Sinv_RNA13709_R0	gene_14507
Dmel_RNA13419_R0	gene_14507
Aech_RNA20810_R0	gene_14508
Aech_RNA20812_R0	gene_14509
Lhum_RNA11146_R1	gene_14509
Dmel_RNA31359_R7	gene_14510
Aech_RNA20813_R0	gene_14511
Aech_RNA20819_R0	gene_14512
Amel_RNA8583_R0	gene_14512
Aech_RNA20820_R0	gene_14513
Aech_RNA20821_R0	gene_14513
Aech_RNA20827_R0	gene_14514
Aech_RNA20828_R0	gene_14515
Aech_RNA20834_R0	gene_14516
Aech_RNA20836_R0	gene_14517
Nvit_RNA19690_R0	gene_14517
Aech_RNA20841_R0	gene_14518
Aech_RNA20844_R0	gene_14518
Dqua_RNA20423_R0	gene_14518
Aech_RNA20846_R0	gene_14519
Cbir_RNA11594_R0	gene_14520
Mpha_RNA13660_R0	gene_14521
Dqua_RNA19202_R0	gene_14522
Cbir_RNA24798_R0	gene_14522
Lhum_RNA22410_R0	gene_14522
Dmel_RNA32019_R0	gene_14522
Aech_RNA20852_R0	gene_14523
Amel_RNA13352_R0	gene_14524
Dmel_RNA7839_R0	gene_14524
Dmel_RNA7838_R0	gene_14524
Aech_RNA20859_R0	gene_14525
Aech_RNA20863_R0	gene_14526
Aech_RNA20865_R0	gene_14527
Dmel_RNA19557_R0	gene_14527
Aech_RNA20866_R0	gene_14528
Aech_RNA20867_R0	gene_14529
Mpha_RNA10940_R0	gene_14530
Aech_RNA20874_R0	gene_14531
Aech_RNA20879_R0	gene_14532
Aech_RNA20882_R0	gene_14533
Aech_RNA20883_R0	gene_14533
Aech_RNA20884_R0	gene_14533
Dmel_RNA10250_R2	gene_14533
Amel_RNA26734_R2	gene_14533
Aech_RNA20891_R0	gene_14534
Nvit_RNA7698_R0	gene_14535
Aech_RNA20896_R0	gene_14536
Aech_RNA20903_R0	gene_14537
Aech_RNA20908_R0	gene_14538
Aech_RNA20915_R0	gene_14539
Aech_RNA20919_R0	gene_14540
Aech_RNA20928_R0	gene_14541
Aech_RNA20927_R0	gene_14542
Aech_RNA20930_R0	gene_14543
Aech_RNA20936_R0	gene_14544
Aech_RNA20941_R0	gene_14545
Sinv_RNA17138_R0	gene_14546
Aech_RNA20946_R0	gene_14547
Sinv_RNA17130_R0	gene_14548
Aech_RNA20949_R0	gene_14548
Dmel_RNA17073_R0	gene_14548
Amel_RNA25937_R0	gene_14548
Aech_RNA20952_R0	gene_14549
Dmel_RNA28654_R0	gene_14549
Aech_RNA20954_R0	gene_14550
Aech_RNA20964_R0	gene_14551
Lhum_RNA22538_R0	gene_14551
Aech_RNA20967_R0	gene_14552
Aech_RNA20970_R0	gene_14553
Aech_RNA20971_R0	gene_14553
Aech_RNA20968_R0	gene_14553
Aech_RNA20974_R0	gene_14554
Aech_RNA20975_R0	gene_14555
Aech_RNA20981_R0	gene_14556
Aech_RNA20984_R0	gene_14557
Aech_RNA20985_R0	gene_14557
Aech_RNA20986_R0	gene_14558
Sinv_RNA17101_R0	gene_14559
Aech_RNA20988_R0	gene_14560
Aech_RNA20989_R0	gene_14561
Aech_RNA20995_R0	gene_14562
Aech_RNA20996_R0	gene_14563
Aech_RNA20997_R0	gene_14564
Cbir_RNA5554_R0	gene_14565
Dqua_RNA15509_R1	gene_14565
Amel_RNA18376_R0	gene_14566
Aech_RNA21008_R0	gene_14567
Aech_RNA21012_R0	gene_14568
Dqua_RNA291_R0	gene_14568
Aech_RNA21014_R0	gene_14569
Aech_RNA21025_R0	gene_14570
Aech_RNA21027_R0	gene_14571
Aech_RNA21029_R0	gene_14572
Cbir_RNA5504_R0	gene_14572
Aech_RNA21030_R0	gene_14573
Aech_RNA21031_R0	gene_14574
Dmel_RNA21849_R0	gene_14574
Mpha_RNA19197_R0	gene_14574
Cbir_RNA5405_R0	gene_14574
Aech_RNA20753_R0	gene_14575
Mpha_RNA21722_R1	gene_14575
Aech_RNA20755_R0	gene_14576
Aech_RNA20758_R0	gene_14577
Aech_RNA20762_R0	gene_14578
Mpha_RNA6948_R0	gene_14579
Aech_RNA20765_R0	gene_14580
Dmel_RNA9829_R0	gene_14580
Aech_RNA20768_R0	gene_14581
Cbir_RNA2934_R0	gene_14581
Aech_RNA20773_R0	gene_14582
Aech_RNA20774_R0	gene_14582
Sinv_RNA13683_R0	gene_14582
Nvit_RNA22337_R0	gene_14582
Aech_RNA20783_R0	gene_14583
Aech_RNA20782_R0	gene_14583
Mpha_RNA401_R0	gene_14583
Cbir_RNA2543_R0	gene_14583
Mpha_RNA398_R0	gene_14584
Aech_RNA20791_R0	gene_14585
Lhum_RNA4877_R5	gene_14585
Lhum_RNA4876_R5	gene_14585
Mpha_RNA344_R5	gene_14585
Lhum_RNA22373_R5	gene_14585
Dqua_RNA23271_R5	gene_14585
Cbir_RNA2779_R0	gene_14586
Lhum_RNA11156_R0	gene_14587
Aech_RNA20801_R0	gene_14587
Aech_RNA20799_R0	gene_14587
Sinv_RNA13704_R0	gene_14587
Amel_RNA8323_R0	gene_14587
Cbir_RNA2818_R0	gene_14587
Cbir_RNA2819_R0	gene_14587
Nvit_RNA9788_R2	gene_14587
Sinv_RNA14263_R0	gene_14588
Sinv_RNA13708_R0	gene_14589
Nvit_RNA20469_R0	gene_14590
Aech_RNA20807_R0	gene_14591
Dqua_RNA8488_R0	gene_14591
Nvit_RNA14710_R0	gene_14591
Aech_RNA20808_R0	gene_14592
Aech_RNA20809_R0	gene_14593
Aech_RNA12120_R6	gene_14594
Dqua_RNA7265_R0	gene_14595
Aech_RNA20816_R0	gene_14596
Aech_RNA20822_R0	gene_14597
Amel_RNA18399_R0	gene_14597
Mpha_RNA15419_R0	gene_14598
Aech_RNA20833_R0	gene_14599
Sinv_RNA12570_R0	gene_14599
Dmel_RNA27934_R9	gene_14600
Aech_RNA20835_R0	gene_14601
Aech_RNA20840_R0	gene_14602
Aech_RNA20839_R0	gene_14602
Dqua_RNA5129_R0	gene_14602
Aech_RNA20850_R0	gene_14603
Amel_RNA13112_R0	gene_14603
Amel_RNA13116_R0	gene_14604
Aech_RNA20854_R0	gene_14605
Nvit_RNA19426_R0	gene_14605
Aech_RNA20864_R0	gene_14606
Aech_RNA20868_R0	gene_14607
Aech_RNA20871_R0	gene_14608
Aech_RNA20872_R0	gene_14609
Sinv_RNA17194_R0	gene_14610
Aech_RNA20881_R0	gene_14610
Aech_RNA20875_R0	gene_14610
Aech_RNA20877_R0	gene_14610
Aech_RNA20880_R0	gene_14610
Lhum_RNA22383_R0	gene_14610
Cbir_RNA7574_R0	gene_14610
Dmel_RNA5113_R0	gene_14610
Aech_RNA20885_R0	gene_14611
Mpha_RNA11097_R0	gene_14612
Aech_RNA20894_R0	gene_14612
Dqua_RNA15433_R0	gene_14612
Aech_RNA20893_R0	gene_14612
Amel_RNA11842_R0	gene_14612
Amel_RNA11844_R0	gene_14612
Aech_RNA20897_R0	gene_14613
Cbir_RNA21141_R0	gene_14613
Aech_RNA20899_R0	gene_14614
Mpha_RNA12545_R0	gene_14615
Mpha_RNA12543_R0	gene_14615
Aech_RNA20907_R0	gene_14615
Mpha_RNA12544_R0	gene_14615
Aech_RNA20906_R0	gene_14615
Dqua_RNA15419_R0	gene_14615
Sinv_RNA17181_R0	gene_14615
Aech_RNA20914_R0	gene_14616
Dmel_RNA7034_R0	gene_14616
Aech_RNA20917_R0	gene_14617
Aech_RNA20920_R0	gene_14618
Aech_RNA20922_R0	gene_14619
Aech_RNA20923_R0	gene_14620
Dqua_RNA3564_R0	gene_14620
Aech_RNA20924_R0	gene_14621
Aech_RNA20926_R0	gene_14622
Aech_RNA20931_R0	gene_14623
Sinv_RNA17151_R0	gene_14624
Aech_RNA20934_R0	gene_14625
Aech_RNA20932_R0	gene_14625
Aech_RNA20933_R0	gene_14625
Sinv_RNA17147_R0	gene_14625
Mpha_RNA16810_R0	gene_14625
Mpha_RNA561_R0	gene_14625
Aech_RNA20939_R0	gene_14626
Aech_RNA20940_R0	gene_14627
Aech_RNA20945_R0	gene_14628
Dqua_RNA16307_R4	gene_14629
Mpha_RNA14397_R1	gene_14630
Aech_RNA20948_R0	gene_14631
Amel_RNA25929_R0	gene_14631
Aech_RNA20953_R0	gene_14632
Dmel_RNA31115_R0	gene_14633
Aech_RNA20958_R0	gene_14634
Aech_RNA20959_R0	gene_14635
Aech_RNA20965_R0	gene_14636
Aech_RNA20972_R0	gene_14637
Sinv_RNA17102_R0	gene_14638
Sinv_RNA17100_R0	gene_14639
Aech_RNA20990_R0	gene_14640
Dqua_RNA1050_R0	gene_14640
Dmel_RNA22941_R0	gene_14640
Aech_RNA21009_R0	gene_14641
Aech_RNA21013_R0	gene_14642
Aech_RNA21019_R0	gene_14643
Cbir_RNA5526_R0	gene_14643
Cbir_RNA5527_R0	gene_14643
Aech_RNA21024_R0	gene_14644
Aech_RNA21026_R0	gene_14645
Sinv_RNA17058_R0	gene_14645
Aech_RNA21028_R0	gene_14646
Aech_RNA21032_R0	gene_14647
Dmel_RNA19770_R0	gene_14647
Dmel_RNA1895_R2	gene_14648
Aech_RNA21035_R0	gene_14649
Aech_RNA21038_R0	gene_14650
Aech_RNA1931_R2	gene_14651
Dmel_RNA10768_R5	gene_14652
Aech_RNA21039_R0	gene_14653
Mpha_RNA4999_R0	gene_14653
Sinv_RNA6509_R0	gene_14653
Nvit_RNA1878_R0	gene_14653
Mpha_RNA21302_R1	gene_14654
Nvit_RNA5765_R2	gene_14655
Cbir_RNA24644_R3	gene_14656
Sinv_RNA19041_R9	gene_14657
Mpha_RNA16983_R0	gene_14658
Dmel_RNA30457_R0	gene_14658
Dmel_RNA29061_R0	gene_14658
Amel_RNA25184_R0	gene_14659
Dmel_RNA29070_R0	gene_14660
Aech_RNA21052_R0	gene_14661
Cbir_RNA11530_R0	gene_14662
Aech_RNA21068_R0	gene_14663
Aech_RNA21070_R0	gene_14664
Aech_RNA21071_R0	gene_14665
Aech_RNA21075_R0	gene_14666
Aech_RNA21074_R0	gene_14666
Mpha_RNA20818_R0	gene_14666
Dqua_RNA12004_R0	gene_14666
Amel_RNA25142_R0	gene_14666
Aech_RNA21082_R0	gene_14667
Dqua_RNA7402_R0	gene_14667
Dmel_RNA32152_R0	gene_14667
Aech_RNA21083_R0	gene_14668
Aech_RNA21085_R0	gene_14669
Aech_RNA21091_R0	gene_14670
Aech_RNA21095_R0	gene_14671
Aech_RNA21099_R0	gene_14672
Aech_RNA21109_R0	gene_14673
Aech_RNA21112_R0	gene_14674
Mpha_RNA8711_R0	gene_14674
Aech_RNA21115_R0	gene_14675
Mpha_RNA8715_R0	gene_14676
Sinv_RNA15340_R0	gene_14677
Aech_RNA21124_R0	gene_14678
Aech_RNA21125_R0	gene_14678
Aech_RNA21132_R0	gene_14679
Aech_RNA21129_R0	gene_14679
Amel_RNA8660_R2	gene_14679
Sinv_RNA19261_R0	gene_14680
Aech_RNA21140_R0	gene_14681
Dqua_RNA9364_R0	gene_14682
Sinv_RNA14030_R0	gene_14683
Aech_RNA21141_R0	gene_14684
Mpha_RNA10492_R0	gene_14684
Aech_RNA21145_R0	gene_14685
Dqua_RNA11194_R0	gene_14686
Aech_RNA21154_R0	gene_14687
Aech_RNA21161_R0	gene_14688
Mpha_RNA8501_R0	gene_14689
Aech_RNA21166_R0	gene_14690
Aech_RNA21174_R0	gene_14691
Mpha_RNA2859_R0	gene_14692
Aech_RNA21173_R0	gene_14693
Aech_RNA6806_R1	gene_14694
Sinv_RNA6887_R1	gene_14694
Mpha_RNA2857_R0	gene_14695
Aech_RNA21178_R0	gene_14696
Aech_RNA21179_R0	gene_14697
Aech_RNA21180_R0	gene_14698
Mpha_RNA2850_R0	gene_14699
Aech_RNA21191_R0	gene_14700
Aech_RNA21187_R0	gene_14700
Lhum_RNA12688_R1	gene_14701
Aech_RNA21198_R0	gene_14702
Aech_RNA21201_R0	gene_14703
Aech_RNA21202_R0	gene_14704
Amel_RNA22219_R0	gene_14704
Nvit_RNA16348_R0	gene_14705
Aech_RNA21208_R0	gene_14706
Aech_RNA21210_R0	gene_14707
Aech_RNA21219_R0	gene_14708
Aech_RNA21220_R0	gene_14708
Lhum_RNA17604_R0	gene_14708
Lhum_RNA17608_R0	gene_14708
Aech_RNA21227_R0	gene_14709
Mpha_RNA5894_R0	gene_14710
Aech_RNA21230_R0	gene_14711
Mpha_RNA10377_R0	gene_14711
Mpha_RNA10378_R0	gene_14711
Sinv_RNA9513_R0	gene_14711
Sinv_RNA9515_R0	gene_14712
Aech_RNA21044_R0	gene_14713
Mpha_RNA23292_R0	gene_14714
Aech_RNA21047_R0	gene_14715
Cbir_RNA25541_R0	gene_14716
Aech_RNA21048_R0	gene_14717
Aech_RNA21049_R0	gene_14718
Aech_RNA21050_R0	gene_14719
Aech_RNA21051_R0	gene_14720
Sinv_RNA11827_R0	gene_14721
Lhum_RNA17305_R0	gene_14722
Aech_RNA21059_R0	gene_14723
Aech_RNA21060_R0	gene_14724
Aech_RNA21061_R0	gene_14725
Aech_RNA21062_R0	gene_14726
Aech_RNA21063_R0	gene_14727
Aech_RNA21064_R0	gene_14728
Aech_RNA21065_R0	gene_14729
Aech_RNA21066_R0	gene_14730
Cbir_RNA11521_R0	gene_14730
Aech_RNA21067_R0	gene_14731
Aech_RNA21069_R0	gene_14732
Aech_RNA21072_R0	gene_14733
Aech_RNA21073_R0	gene_14734
Amel_RNA25144_R0	gene_14734
Cbir_RNA11512_R0	gene_14734
Cbir_RNA11513_R0	gene_14734
Aech_RNA21077_R0	gene_14735
Mpha_RNA20817_R0	gene_14735
Aech_RNA21078_R0	gene_14736
Mpha_RNA20810_R0	gene_14737
Sinv_RNA15372_R0	gene_14738
Aech_RNA21087_R0	gene_14739
Lhum_RNA17369_R0	gene_14740
Aech_RNA21090_R0	gene_14741
Aech_RNA21094_R0	gene_14742
Aech_RNA21092_R0	gene_14743
Aech_RNA21097_R0	gene_14744
Aech_RNA21098_R0	gene_14745
Aech_RNA21100_R0	gene_14746
Aech_RNA21102_R0	gene_14747
Aech_RNA21104_R0	gene_14748
Aech_RNA21106_R0	gene_14749
Aech_RNA21108_R0	gene_14750
Aech_RNA21111_R0	gene_14751
Sinv_RNA15344_R0	gene_14751
Nvit_RNA4466_R1	gene_14751
Aech_RNA21119_R0	gene_14752
Aech_RNA21120_R0	gene_14752
Cbir_RNA3320_R0	gene_14752
Lhum_RNA17332_R0	gene_14752
Cbir_RNA3321_R0	gene_14752
Aech_RNA21122_R0	gene_14753
Cbir_RNA3316_R0	gene_14753
Nvit_RNA9396_R0	gene_14753
Cbir_RNA18426_R0	gene_14753
Cbir_RNA12349_R0	gene_14753
Aech_RNA21123_R0	gene_14754
Aech_RNA21143_R0	gene_14755
Mpha_RNA23075_R0	gene_14756
Dqua_RNA23247_R0	gene_14757
Aech_RNA21153_R0	gene_14758
Lhum_RNA17173_R0	gene_14758
Cbir_RNA4961_R0	gene_14758
Mpha_RNA11268_R0	gene_14758
Aech_RNA21156_R0	gene_14759
Sinv_RNA11851_R0	gene_14759
Aech_RNA21164_R0	gene_14760
Amel_RNA13621_R0	gene_14761
Aech_RNA21169_R0	gene_14761
Sinv_RNA20510_R1	gene_14761
Aech_RNA21170_R0	gene_14762
Aech_RNA21171_R0	gene_14762
Mpha_RNA19741_R0	gene_14762
Mpha_RNA2849_R0	gene_14763
Aech_RNA21182_R0	gene_14764
Sinv_RNA9469_R0	gene_14764
Aech_RNA21184_R0	gene_14765
Aech_RNA21194_R0	gene_14766
Aech_RNA21197_R0	gene_14767
Amel_RNA28392_R6	gene_14768
Sinv_RNA9489_R1	gene_14769
Aech_RNA21204_R0	gene_14770
Nvit_RNA5357_R0	gene_14770
Nvit_RNA16276_R1	gene_14770
Aech_RNA21206_R0	gene_14771
Aech_RNA21207_R0	gene_14772
Aech_RNA21212_R0	gene_14773
Aech_RNA21213_R0	gene_14773
Lhum_RNA17600_R0	gene_14773
Aech_RNA21214_R0	gene_14774
Aech_RNA21221_R0	gene_14775
Dmel_RNA6803_R0	gene_14775
Aech_RNA21222_R0	gene_14776
Dmel_RNA16422_R0	gene_14776
Sinv_RNA12853_R0	gene_14777
Nvit_RNA19500_R0	gene_14778
Aech_RNA21234_R1	gene_14778
Aech_RNA21233_R0	gene_14779
Aech_RNA21235_R0	gene_14780
Amel_RNA23420_R0	gene_14781
Dmel_RNA32755_R1	gene_14781
Lhum_RNA3236_R0	gene_14782
Aech_RNA21241_R0	gene_14782
Cbir_RNA4847_R0	gene_14782
Aech_RNA21240_R0	gene_14782
Dmel_RNA11308_R0	gene_14783
Lhum_RNA3627_R7	gene_14784
Mpha_RNA3099_R6	gene_14785
Aech_RNA7293_R2	gene_14786
Aech_RNA908_R2	gene_14787
Lhum_RNA21500_R7	gene_14788
Mpha_RNA3441_R5	gene_14789
Aech_RNA21252_R0	gene_14790
Aech_RNA21255_R0	gene_14791
Cbir_RNA19542_R0	gene_14791
Dqua_RNA11156_R0	gene_14791
Aech_RNA21257_R0	gene_14792
Mpha_RNA6132_R0	gene_14792
Mpha_RNA6133_R0	gene_14792
Mpha_RNA6134_R0	gene_14792
Mpha_RNA6135_R0	gene_14792
Sinv_RNA3150_R0	gene_14792
Sinv_RNA3152_R0	gene_14792
Amel_RNA15065_R0	gene_14792
Dqua_RNA8872_R9	gene_14793
Aech_RNA21261_R0	gene_14794
Aech_RNA21264_R0	gene_14795
Aech_RNA21266_R0	gene_14796
Aech_RNA21276_R0	gene_14797
Aech_RNA21277_R0	gene_14798
Aech_RNA21275_R0	gene_14798
Sinv_RNA3131_R0	gene_14798
Aech_RNA21279_R0	gene_14799
Dqua_RNA20635_R4	gene_14800
Dqua_RNA3997_R0	gene_14801
Aech_RNA21251_R0	gene_14802
Aech_RNA21254_R0	gene_14803
Aech_RNA21253_R0	gene_14803
Sinv_RNA3155_R0	gene_14803
Amel_RNA15071_R0	gene_14803
Aech_RNA21256_R0	gene_14804
Aech_RNA21265_R0	gene_14805
Cbir_RNA13035_R0	gene_14805
Aech_RNA21267_R0	gene_14806
Aech_RNA21273_R0	gene_14807
Cbir_RNA23818_R0	gene_14807
Cbir_RNA23817_R0	gene_14807
Nvit_RNA2880_R0	gene_14807
Aech_RNA21281_R0	gene_14808
