Cbir_RNA25344_R1	gene_0
Sinv_RNA20831_R0	gene_17143
Aech_RNA16379_R0	gene_17143
Sinv_RNA20836_R0	gene_17144
Mpha_RNA326_R0	gene_17144
Cbir_RNA2819_R1	gene_17144
Mpha_RNA328_R0	gene_17145
Mpha_RNA1889_R9	gene_17145
Dqua_RNA2139_R9	gene_17145
Mpha_RNA328_R1	gene_17146
Dqua_RNA6912_R1	gene_17147
Cbir_RNA49_R0	gene_17148
Sinv_RNA20842_R0	gene_17148
Sinv_RNA20846_R0	gene_17149
Sinv_RNA20849_R0	gene_17150
Sinv_RNA20854_R0	gene_17151
Aech_RNA16361_R1	gene_17151
Nvit_RNA10295_R0	gene_17151
Lhum_RNA11303_R0	gene_17151
Sinv_RNA20856_R0	gene_17152
Sinv_RNA20855_R0	gene_17153
Lhum_RNA11303_R1	gene_17153
Sinv_RNA20857_R0	gene_17154
Mpha_RNA1484_R0	gene_17155
Mpha_RNA2897_R0	gene_17156
Cbir_RNA15169_R0	gene_17156
Sinv_RNA20864_R0	gene_17157
Sinv_RNA20866_R0	gene_17158
Sinv_RNA20868_R0	gene_17159
Aech_RNA10724_R0	gene_17160
Aech_RNA10717_R0	gene_17161
Sinv_RNA20879_R0	gene_17162
Mpha_RNA19331_R0	gene_17163
Sinv_RNA20886_R0	gene_17164
Aech_RNA10073_R0	gene_17164
Amel_RNA8622_R0	gene_17164
Sinv_RNA20887_R0	gene_17165
Sinv_RNA20893_R0	gene_17166
Sinv_RNA20894_R0	gene_17167
Sinv_RNA20896_R0	gene_17168
Amel_RNA10492_R0	gene_17169
Sinv_RNA20901_R0	gene_17169
Sinv_RNA20900_R0	gene_17170
Sinv_RNA20910_R0	gene_17171
Sinv_RNA20914_R0	gene_17172
Aech_RNA13609_R0	gene_17173
Mpha_RNA16128_R0	gene_17174
Sinv_RNA20923_R0	gene_17175
Sinv_RNA20932_R0	gene_17176
Mpha_RNA17007_R0	gene_17177
Lhum_RNA11917_R0	gene_17178
Sinv_RNA20933_R0	gene_17178
Cbir_RNA8830_R0	gene_17178
Sinv_RNA20937_R0	gene_17179
Sinv_RNA17928_R5	gene_17180
Sinv_RNA21963_R4	gene_17181
Sinv_RNA22231_R5	gene_17182
Sinv_RNA20940_R0	gene_17183
Sinv_RNA20941_R0	gene_17184
Sinv_RNA21850_R2	gene_17185
Sinv_RNA19829_R9	gene_17186
Sinv_RNA17681_R1	gene_17187
Sinv_RNA21953_R6	gene_17188
Sinv_RNA22151_R5	gene_17189
Cbir_RNA5387_R6	gene_17190
Aech_RNA13854_R7	gene_17191
Sinv_RNA20947_R0	gene_17192
Sinv_RNA20945_R0	gene_17193
Sinv_RNA34_R1	gene_17194
Sinv_RNA20946_R0	gene_17195
Mpha_RNA1201_R1	gene_17195
Sinv_RNA20948_R0	gene_17196
Sinv_RNA20950_R0	gene_17196
Amel_RNA26632_R0	gene_17196
Dqua_RNA21010_R0	gene_17196
Sinv_RNA20955_R0	gene_17197
Sinv_RNA20957_R0	gene_17198
Sinv_RNA20951_R0	gene_17199
Amel_RNA22045_R0	gene_17199
Sinv_RNA20958_R0	gene_17200
Sinv_RNA20960_R0	gene_17201
Sinv_RNA20961_R0	gene_17202
Mpha_RNA17883_R0	gene_17202
Lhum_RNA10109_R0	gene_17202
Dqua_RNA8383_R0	gene_17202
Cbir_RNA19145_R0	gene_17202
Cbir_RNA19146_R0	gene_17202
Sinv_RNA20964_R0	gene_17203
Sinv_RNA18953_R6	gene_17204
Lhum_RNA19435_R3	gene_17205
Sinv_RNA20966_R0	gene_17206
Sinv_RNA20970_R0	gene_17207
Sinv_RNA17124_R1	gene_17208
Sinv_RNA22089_R3	gene_17209
Lhum_RNA1579_R3	gene_17210
Dmel_RNA17532_R4	gene_17211
Sinv_RNA20972_R0	gene_17212
Sinv_RNA9659_R2	gene_17213
Sinv_RNA20973_R0	gene_17214
Cbir_RNA25339_R8	gene_17215
Sinv_RNA21824_R6	gene_17216
Lhum_RNA5623_R9	gene_17217
Sinv_RNA20979_R0	gene_17218
Sinv_RNA18557_R3	gene_17219
Sinv_RNA22175_R7	gene_17220
Aech_RNA1473_R6	gene_17221
Sinv_RNA20984_R0	gene_17222
Lhum_RNA18859_R0	gene_17223
Dmel_RNA16661_R9	gene_17224
Sinv_RNA20987_R0	gene_17225
Dmel_RNA21523_R1	gene_17226
Sinv_RNA20990_R0	gene_17227
Mpha_RNA22910_R0	gene_17228
Mpha_RNA6585_R1	gene_17229
Cbir_RNA25027_R6	gene_17230
Cbir_RNA14769_R3	gene_17231
Sinv_RNA21003_R0	gene_17232
Nvit_RNA13149_R1	gene_17233
Mpha_RNA14412_R1	gene_17234
Sinv_RNA13208_R7	gene_17235
Sinv_RNA21015_R0	gene_17236
Mpha_RNA2983_R5	gene_17237
Sinv_RNA21016_R0	gene_17238
Aech_RNA15556_R1	gene_17238
Sinv_RNA21019_R0	gene_17239
Sinv_RNA21022_R0	gene_17240
Dqua_RNA11780_R3	gene_17241
Dqua_RNA16164_R1	gene_17242
Sinv_RNA21031_R0	gene_17243
Sinv_RNA21033_R0	gene_17244
Aech_RNA7722_R0	gene_17244
Sinv_RNA21034_R0	gene_17245
Sinv_RNA17816_R2	gene_17246
Cbir_RNA24646_R0	gene_17247
Aech_RNA2288_R0	gene_17248
Dmel_RNA33670_R0	gene_17248
Aech_RNA9303_R1	gene_17249
Sinv_RNA21044_R0	gene_17250
Dmel_RNA33975_R3	gene_17251
Sinv_RNA21048_R0	gene_17252
Sinv_RNA21051_R0	gene_17253
Sinv_RNA21052_R0	gene_17254
Dqua_RNA20704_R0	gene_17254
Lhum_RNA11205_R1	gene_17255
Dqua_RNA18929_R0	gene_17255
Mpha_RNA9373_R1	gene_17255
Sinv_RNA21057_R0	gene_17256
Sinv_RNA21058_R0	gene_17257
Sinv_RNA21059_R0	gene_17258
Sinv_RNA21060_R0	gene_17259
Dmel_RNA8686_R0	gene_17260
Sinv_RNA21060_R5	gene_17261
Lhum_RNA5410_R0	gene_17262
Dmel_RNA11008_R3	gene_17263
Lhum_RNA238_R1	gene_17264
Sinv_RNA21069_R0	gene_17265
Sinv_RNA21070_R0	gene_17266
Nvit_RNA5594_R0	gene_17267
Mpha_RNA8521_R7	gene_17268
Lhum_RNA5504_R1	gene_17269
Dmel_RNA25200_R1	gene_17269
Sinv_RNA21827_R4	gene_17270
Lhum_RNA6965_R0	gene_17271
Sinv_RNA21075_R0	gene_17272
Nvit_RNA26325_R4	gene_17273
Nvit_RNA25432_R7	gene_17274
Sinv_RNA21080_R0	gene_17275
Dqua_RNA23465_R2	gene_17276
Aech_RNA354_R6	gene_17277
Sinv_RNA21087_R0	gene_17278
Sinv_RNA21088_R0	gene_17279
Sinv_RNA21089_R0	gene_17280
Cbir_RNA21139_R3	gene_17281
Sinv_RNA21090_R0	gene_17282
Mpha_RNA5248_R2	gene_17283
Mpha_RNA2665_R1	gene_17284
Dqua_RNA1578_R7	gene_17285
Sinv_RNA21099_R0	gene_17286
Lhum_RNA594_R8	gene_17287
Sinv_RNA21101_R0	gene_17288
Sinv_RNA21102_R0	gene_17289
Nvit_RNA24676_R4	gene_17290
Nvit_RNA11451_R3	gene_17291
Lhum_RNA7469_R8	gene_17292
Mpha_RNA6962_R0	gene_17293
Aech_RNA350_R7	gene_17294
Mpha_RNA12580_R2	gene_17295
Mpha_RNA11533_R9	gene_17296
Sinv_RNA21697_R5	gene_17297
Nvit_RNA5594_R1	gene_17298
Sinv_RNA21104_R0	gene_17299
Lhum_RNA865_R6	gene_17300
Mpha_RNA1068_R4	gene_17301
Mpha_RNA4584_R1	gene_17301
Sinv_RNA21109_R0	gene_17302
Sinv_RNA21158_R4	gene_17303
Sinv_RNA21796_R1	gene_17304
Sinv_RNA21111_R0	gene_17305
Sinv_RNA21113_R0	gene_17306
Sinv_RNA22249_R5	gene_17307
Nvit_RNA2720_R2	gene_17308
Sinv_RNA21116_R0	gene_17309
Sinv_RNA21194_R1	gene_17310
Sinv_RNA21118_R0	gene_17311
Sinv_RNA21120_R0	gene_17312
Sinv_RNA21758_R5	gene_17313
Nvit_RNA24676_R1	gene_17314
Nvit_RNA19718_R3	gene_17315
Mpha_RNA1191_R4	gene_17316
Cbir_RNA16952_R0	gene_17317
Sinv_RNA11776_R6	gene_17318
Sinv_RNA21767_R3	gene_17319
Dmel_RNA2116_R2	gene_17320
Amel_RNA16632_R0	gene_17321
Sinv_RNA9916_R5	gene_17322
Aech_RNA12008_R6	gene_17323
Sinv_RNA21866_R3	gene_17324
Sinv_RNA13658_R5	gene_17325
Sinv_RNA21989_R1	gene_17326
Sinv_RNA21128_R0	gene_17327
Lhum_RNA503_R0	gene_17327
Nvit_RNA8256_R2	gene_17327
Cbir_RNA15093_R9	gene_17327
Sinv_RNA21962_R9	gene_17328
Cbir_RNA19242_R3	gene_17329
Sinv_RNA21129_R0	gene_17330
Cbir_RNA1889_R4	gene_17331
Sinv_RNA21133_R0	gene_17332
Sinv_RNA22193_R1	gene_17332
Aech_RNA637_R8	gene_17333
Sinv_RNA21135_R0	gene_17334
Sinv_RNA9937_R5	gene_17335
Sinv_RNA21137_R0	gene_17336
Sinv_RNA21138_R0	gene_17337
Cbir_RNA25328_R7	gene_17338
Dqua_RNA22960_R9	gene_17339
Sinv_RNA20282_R7	gene_17340
Nvit_RNA11485_R3	gene_17341
Sinv_RNA21140_R0	gene_17342
Mpha_RNA1003_R8	gene_17343
Sinv_RNA21143_R0	gene_17344
Lhum_RNA21578_R2	gene_17345
Mpha_RNA22832_R1	gene_17346
Lhum_RNA502_R9	gene_17346
Cbir_RNA19242_R1	gene_17347
Sinv_RNA11487_R6	gene_17348
Cbir_RNA10738_R0	gene_17349
Cbir_RNA18141_R5	gene_17350
Sinv_RNA22049_R7	gene_17351
Sinv_RNA21148_R0	gene_17352
Dqua_RNA6391_R5	gene_17353
Sinv_RNA21149_R0	gene_17354
Sinv_RNA21149_R2	gene_17355
Aech_RNA8146_R1	gene_17356
Sinv_RNA21118_R8	gene_17357
Aech_RNA517_R5	gene_17358
Sinv_RNA19999_R9	gene_17359
Nvit_RNA5765_R4	gene_17360
Sinv_RNA21154_R0	gene_17361
Nvit_RNA25798_R4	gene_17362
Aech_RNA598_R0	gene_17363
Dmel_RNA25798_R9	gene_17364
Nvit_RNA26011_R5	gene_17365
Sinv_RNA21423_R5	gene_17366
Dqua_RNA16139_R5	gene_17367
Dqua_RNA22960_R2	gene_17368
Sinv_RNA21158_R0	gene_17369
Nvit_RNA26325_R2	gene_17370
Nvit_RNA24676_R7	gene_17371
Sinv_RNA22251_R1	gene_17372
Sinv_RNA12027_R9	gene_17373
Sinv_RNA21060_R6	gene_17374
Aech_RNA20615_R0	gene_17375
Cbir_RNA9103_R0	gene_17376
Sinv_RNA5786_R9	gene_17377
Sinv_RNA21396_R1	gene_17378
Cbir_RNA171_R8	gene_17379
Sinv_RNA21161_R0	gene_17380
Dqua_RNA11966_R0	gene_17381
Sinv_RNA22244_R6	gene_17382
Mpha_RNA10523_R4	gene_17383
Dqua_RNA17726_R3	gene_17384
Sinv_RNA19882_R7	gene_17385
Sinv_RNA22247_R6	gene_17386
Mpha_RNA10523_R6	gene_17387
Mpha_RNA3847_R0	gene_17388
Sinv_RNA21197_R1	gene_17389
Dqua_RNA7870_R7	gene_17390
Sinv_RNA21169_R0	gene_17391
Sinv_RNA2301_R7	gene_17392
Sinv_RNA10357_R6	gene_17393
Sinv_RNA11487_R8	gene_17394
Dqua_RNA14046_R0	gene_17395
Nvit_RNA18252_R3	gene_17396
Sinv_RNA21857_R3	gene_17397
Cbir_RNA21879_R7	gene_17398
Sinv_RNA21866_R2	gene_17399
Cbir_RNA3184_R2	gene_17400
Sinv_RNA21129_R2	gene_17401
Dmel_RNA2116_R3	gene_17402
Sinv_RNA21197_R9	gene_17403
Sinv_RNA21590_R9	gene_17404
Sinv_RNA22221_R7	gene_17405
Sinv_RNA21203_R4	gene_17406
Sinv_RNA21216_R9	gene_17407
Cbir_RNA18535_R3	gene_17408
Aech_RNA20835_R3	gene_17409
Sinv_RNA22249_R2	gene_17410
Aech_RNA109_R4	gene_17411
Sinv_RNA17733_R1	gene_17412
Lhum_RNA1617_R0	gene_17413
Sinv_RNA22249_R3	gene_17414
Sinv_RNA21866_R1	gene_17415
Mpha_RNA3300_R1	gene_17416
Nvit_RNA15978_R8	gene_17417
Dqua_RNA22960_R7	gene_17418
Sinv_RNA19845_R7	gene_17419
Sinv_RNA5974_R6	gene_17420
Cbir_RNA16797_R8	gene_17421
Sinv_RNA19802_R5	gene_17422
Sinv_RNA21194_R3	gene_17423
Sinv_RNA10357_R3	gene_17424
Mpha_RNA10523_R1	gene_17425
Sinv_RNA22175_R3	gene_17426
Dqua_RNA22960_R8	gene_17427
Sinv_RNA21703_R2	gene_17428
Sinv_RNA13426_R4	gene_17429
Sinv_RNA21189_R2	gene_17430
Nvit_RNA2720_R7	gene_17431
Cbir_RNA19242_R2	gene_17432
Cbir_RNA14074_R1	gene_17433
Lhum_RNA4949_R9	gene_17434
Sinv_RNA21866_R9	gene_17435
Sinv_RNA20524_R7	gene_17436
Sinv_RNA10968_R1	gene_17437
Mpha_RNA2205_R5	gene_17438
Sinv_RNA21420_R4	gene_17439
Aech_RNA9052_R6	gene_17440
Mpha_RNA21614_R2	gene_17441
Mpha_RNA6433_R9	gene_17442
Cbir_RNA20971_R5	gene_17443
Cbir_RNA21879_R4	gene_17444
Sinv_RNA21703_R3	gene_17445
Sinv_RNA19999_R5	gene_17446
Aech_RNA10763_R5	gene_17447
Nvit_RNA26217_R2	gene_17448
Cbir_RNA21879_R6	gene_17449
Nvit_RNA16008_R1	gene_17450
Lhum_RNA8299_R8	gene_17451
Sinv_RNA14907_R9	gene_17452
Sinv_RNA22120_R8	gene_17453
Lhum_RNA8299_R7	gene_17454
Nvit_RNA25432_R6	gene_17455
Dqua_RNA4_R2	gene_17456
Mpha_RNA910_R8	gene_17457
Nvit_RNA15978_R9	gene_17458
Sinv_RNA21188_R0	gene_17459
Cbir_RNA20256_R1	gene_17460
Cbir_RNA6258_R2	gene_17461
Sinv_RNA21189_R1	gene_17462
Cbir_RNA20971_R8	gene_17463
Sinv_RNA19845_R2	gene_17464
Sinv_RNA21191_R1	gene_17464
Nvit_RNA24676_R5	gene_17465
Mpha_RNA3849_R9	gene_17466
Lhum_RNA1018_R7	gene_17467
Sinv_RNA11008_R1	gene_17468
Sinv_RNA21192_R0	gene_17469
Lhum_RNA8299_R6	gene_17470
Sinv_RNA21194_R0	gene_17471
Nvit_RNA18257_R6	gene_17472
Sinv_RNA21192_R1	gene_17473
Sinv_RNA17649_R4	gene_17474
Mpha_RNA2205_R7	gene_17475
Sinv_RNA21196_R0	gene_17476
Nvit_RNA24676_R0	gene_17477
Sinv_RNA21197_R0	gene_17478
Sinv_RNA16443_R7	gene_17479
Sinv_RNA21158_R5	gene_17480
Aech_RNA4031_R5	gene_17481
Aech_RNA7194_R2	gene_17482
Aech_RNA109_R6	gene_17483
Cbir_RNA7814_R9	gene_17484
Sinv_RNA21197_R8	gene_17485
Sinv_RNA22018_R2	gene_17486
Dqua_RNA22960_R0	gene_17487
Cbir_RNA18628_R9	gene_17488
Mpha_RNA2534_R0	gene_17489
Lhum_RNA8299_R5	gene_17490
Aech_RNA7197_R2	gene_17491
Dqua_RNA23115_R2	gene_17492
Sinv_RNA22124_R3	gene_17493
Sinv_RNA21203_R0	gene_17494
Nvit_RNA26011_R7	gene_17495
Dqua_RNA2181_R8	gene_17496
Cbir_RNA21345_R3	gene_17497
Sinv_RNA9937_R7	gene_17498
Dqua_RNA8097_R7	gene_17499
Aech_RNA1360_R0	gene_17500
Lhum_RNA873_R0	gene_17501
Nvit_RNA25798_R3	gene_17502
Cbir_RNA18628_R3	gene_17503
Mpha_RNA3771_R2	gene_17504
Sinv_RNA17043_R2	gene_17505
Sinv_RNA22167_R7	gene_17506
Cbir_RNA4888_R1	gene_17507
Sinv_RNA21197_R3	gene_17508
Sinv_RNA21197_R2	gene_17509
Sinv_RNA11_R7	gene_17510
Sinv_RNA13816_R2	gene_17511
Mpha_RNA10523_R0	gene_17512
Aech_RNA109_R5	gene_17513
Aech_RNA637_R6	gene_17514
Dqua_RNA6394_R9	gene_17515
Nvit_RNA25798_R1	gene_17516
Sinv_RNA21218_R0	gene_17517
Sinv_RNA21219_R0	gene_17518
Nvit_RNA5166_R2	gene_17519
Sinv_RNA21222_R0	gene_17520
Aech_RNA16731_R0	gene_17520
Sinv_RNA21223_R0	gene_17521
Lhum_RNA17019_R2	gene_17522
Sinv_RNA21989_R9	gene_17523
Sinv_RNA21226_R0	gene_17524
Sinv_RNA21232_R0	gene_17525
Lhum_RNA8520_R1	gene_17526
Sinv_RNA12749_R5	gene_17527
Sinv_RNA10515_R4	gene_17527
Mpha_RNA19612_R6	gene_17527
Aech_RNA21406_R6	gene_17527
Sinv_RNA21237_R0	gene_17528
Sinv_RNA21238_R0	gene_17529
Sinv_RNA14757_R4	gene_17530
Sinv_RNA19228_R8	gene_17531
Sinv_RNA21243_R0	gene_17532
Dqua_RNA9766_R0	gene_17533
Dmel_RNA33190_R1	gene_17533
Sinv_RNA21246_R0	gene_17534
Nvit_RNA25619_R9	gene_17535
Sinv_RNA21248_R0	gene_17536
Sinv_RNA19062_R9	gene_17537
Cbir_RNA18141_R9	gene_17538
Sinv_RNA21255_R0	gene_17539
Dqua_RNA22014_R6	gene_17540
Sinv_RNA21257_R0	gene_17541
Aech_RNA20039_R0	gene_17542
Sinv_RNA21259_R0	gene_17543
Sinv_RNA21260_R0	gene_17544
Lhum_RNA15029_R3	gene_17544
Amel_RNA9069_R0	gene_17545
Sinv_RNA12018_R1	gene_17546
Cbir_RNA1013_R2	gene_17547
Aech_RNA5094_R6	gene_17548
Mpha_RNA20960_R0	gene_17549
Sinv_RNA21267_R0	gene_17550
Sinv_RNA21269_R0	gene_17551
Sinv_RNA21648_R9	gene_17552
Sinv_RNA21272_R0	gene_17553
Sinv_RNA21276_R0	gene_17554
Mpha_RNA2544_R0	gene_17555
Lhum_RNA10083_R0	gene_17556
Dqua_RNA22745_R6	gene_17557
Aech_RNA1369_R8	gene_17558
Sinv_RNA19987_R5	gene_17559
Dmel_RNA910_R9	gene_17560
Sinv_RNA21287_R0	gene_17561
Sinv_RNA21288_R0	gene_17562
Sinv_RNA12961_R5	gene_17563
Sinv_RNA21291_R0	gene_17564
Aech_RNA648_R4	gene_17565
Sinv_RNA22187_R2	gene_17566
Sinv_RNA21850_R7	gene_17567
Sinv_RNA3369_R9	gene_17568
Sinv_RNA12018_R7	gene_17569
Sinv_RNA21297_R0	gene_17570
Sinv_RNA19669_R0	gene_17570
Sinv_RNA21402_R1	gene_17571
Sinv_RNA21301_R0	gene_17572
Aech_RNA10763_R3	gene_17573
Cbir_RNA439_R7	gene_17574
Aech_RNA18213_R9	gene_17575
Sinv_RNA21307_R0	gene_17576
Sinv_RNA21309_R0	gene_17577
Cbir_RNA18453_R0	gene_17578
Sinv_RNA21312_R0	gene_17579
Sinv_RNA21311_R0	gene_17579
Cbir_RNA22199_R0	gene_17580
Lhum_RNA238_R6	gene_17581
Aech_RNA627_R7	gene_17582
Lhum_RNA8170_R9	gene_17583
Sinv_RNA11487_R4	gene_17584
Sinv_RNA21102_R4	gene_17585
Sinv_RNA21319_R0	gene_17586
Aech_RNA5107_R4	gene_17586
Cbir_RNA17840_R1	gene_17587
Lhum_RNA283_R1	gene_17588
Sinv_RNA21321_R0	gene_17589
Nvit_RNA10856_R2	gene_17590
Cbir_RNA156_R5	gene_17591
Sinv_RNA14897_R1	gene_17592
Dmel_RNA21083_R1	gene_17593
Aech_RNA14576_R3	gene_17594
Dmel_RNA11421_R5	gene_17595
Sinv_RNA21326_R0	gene_17596
Aech_RNA4258_R7	gene_17597
Sinv_RNA21850_R3	gene_17598
Aech_RNA2917_R8	gene_17599
Sinv_RNA21758_R6	gene_17600
Mpha_RNA4976_R9	gene_17601
Sinv_RNA21330_R0	gene_17602
Sinv_RNA22002_R3	gene_17603
Sinv_RNA17662_R1	gene_17604
Cbir_RNA18142_R2	gene_17605
Sinv_RNA21334_R0	gene_17606
Sinv_RNA21396_R9	gene_17607
Sinv_RNA21335_R0	gene_17608
Sinv_RNA21363_R1	gene_17608
Sinv_RNA21336_R0	gene_17609
Sinv_RNA21337_R0	gene_17610
Sinv_RNA10038_R3	gene_17611
Sinv_RNA20490_R4	gene_17611
Cbir_RNA15510_R2	gene_17612
Sinv_RNA21340_R0	gene_17613
Mpha_RNA212_R5	gene_17614
Sinv_RNA21343_R0	gene_17615
Sinv_RNA21344_R0	gene_17616
Mpha_RNA21614_R3	gene_17617
Mpha_RNA12949_R1	gene_17618
Sinv_RNA12598_R3	gene_17618
Mpha_RNA8368_R4	gene_17618
Sinv_RNA21345_R0	gene_17619
Sinv_RNA21347_R0	gene_17620
Dqua_RNA15520_R3	gene_17620
Mpha_RNA16895_R2	gene_17621
Cbir_RNA9103_R2	gene_17622
Sinv_RNA21348_R0	gene_17623
Sinv_RNA905_R2	gene_17624
Cbir_RNA9877_R9	gene_17625
Sinv_RNA21353_R0	gene_17626
Sinv_RNA21356_R0	gene_17627
Sinv_RNA21359_R0	gene_17628
Sinv_RNA4918_R9	gene_17629
Sinv_RNA4918_R2	gene_17630
Mpha_RNA2637_R8	gene_17631
Cbir_RNA18427_R1	gene_17631
Lhum_RNA2561_R2	gene_17632
Mpha_RNA9998_R1	gene_17633
Sinv_RNA22203_R4	gene_17634
Nvit_RNA25824_R8	gene_17635
Cbir_RNA25328_R8	gene_17636
Sinv_RNA21363_R0	gene_17637
Nvit_RNA26325_R9	gene_17638
Sinv_RNA21999_R7	gene_17639
Sinv_RNA17044_R3	gene_17640
Nvit_RNA26121_R6	gene_17641
Sinv_RNA21365_R0	gene_17642
Nvit_RNA5765_R8	gene_17643
Sinv_RNA21827_R2	gene_17644
Sinv_RNA19834_R6	gene_17645
Lhum_RNA9712_R6	gene_17646
Aech_RNA17098_R1	gene_17647
Sinv_RNA21371_R0	gene_17648
Cbir_RNA25420_R4	gene_17649
Lhum_RNA594_R2	gene_17650
Cbir_RNA5032_R1	gene_17651
Mpha_RNA6072_R6	gene_17652
Sinv_RNA5219_R3	gene_17653
Cbir_RNA24214_R7	gene_17654
Sinv_RNA21378_R0	gene_17655
Lhum_RNA1044_R3	gene_17656
Lhum_RNA1044_R6	gene_17657
Sinv_RNA21379_R0	gene_17658
Cbir_RNA22993_R7	gene_17659
Sinv_RNA21662_R3	gene_17660
Sinv_RNA21662_R4	gene_17661
Amel_RNA15293_R9	gene_17662
Sinv_RNA21382_R0	gene_17663
Dqua_RNA15731_R0	gene_17664
Lhum_RNA4754_R2	gene_17665
Sinv_RNA21386_R0	gene_17666
Cbir_RNA10796_R6	gene_17667
Cbir_RNA16918_R4	gene_17668
Aech_RNA7592_R5	gene_17669
Dqua_RNA7277_R4	gene_17670
Sinv_RNA21391_R1	gene_17671
Lhum_RNA2253_R8	gene_17672
Sinv_RNA21257_R1	gene_17673
Aech_RNA20678_R4	gene_17674
Mpha_RNA910_R6	gene_17675
Cbir_RNA8411_R2	gene_17676
Mpha_RNA368_R9	gene_17677
Sinv_RNA21396_R0	gene_17678
Cbir_RNA12028_R7	gene_17679
Mpha_RNA19036_R1	gene_17680
Cbir_RNA14366_R2	gene_17681
Mpha_RNA1639_R2	gene_17682
Sinv_RNA19025_R8	gene_17683
Sinv_RNA21402_R0	gene_17684
Lhum_RNA6963_R7	gene_17685
Mpha_RNA6022_R1	gene_17686
Sinv_RNA9917_R2	gene_17687
Sinv_RNA5246_R9	gene_17688
Nvit_RNA25660_R9	gene_17689
Sinv_RNA19669_R2	gene_17690
Sinv_RNA2572_R5	gene_17691
Lhum_RNA168_R0	gene_17692
Lhum_RNA1136_R7	gene_17693
Cbir_RNA11370_R0	gene_17694
Sinv_RNA17441_R9	gene_17695
Sinv_RNA21410_R0	gene_17696
Lhum_RNA3464_R0	gene_17697
Nvit_RNA5763_R4	gene_17698
Nvit_RNA5571_R8	gene_17699
Sinv_RNA15589_R4	gene_17700
Aech_RNA4931_R1	gene_17701
Cbir_RNA6480_R1	gene_17701
Sinv_RNA20571_R1	gene_17702
Sinv_RNA15109_R3	gene_17703
Sinv_RNA19940_R3	gene_17704
Sinv_RNA21413_R0	gene_17705
Dmel_RNA21473_R3	gene_17706
Dqua_RNA21246_R2	gene_17707
Lhum_RNA269_R5	gene_17708
Sinv_RNA21512_R4	gene_17709
Cbir_RNA24651_R5	gene_17710
Dqua_RNA23465_R3	gene_17711
Sinv_RNA21727_R8	gene_17712
Cbir_RNA22124_R4	gene_17713
Cbir_RNA8411_R1	gene_17714
Sinv_RNA14278_R5	gene_17715
Sinv_RNA4922_R6	gene_17716
Sinv_RNA22036_R6	gene_17717
Mpha_RNA6023_R2	gene_17718
Sinv_RNA12012_R9	gene_17719
Sinv_RNA21418_R0	gene_17720
Lhum_RNA20663_R7	gene_17721
Mpha_RNA4965_R9	gene_17722
Sinv_RNA21420_R0	gene_17723
Sinv_RNA16396_R8	gene_17724
Sinv_RNA21423_R0	gene_17725
Dqua_RNA1015_R4	gene_17726
Dqua_RNA9696_R5	gene_17727
Aech_RNA18379_R6	gene_17728
Sinv_RNA21143_R1	gene_17729
Sinv_RNA21431_R0	gene_17730
Aech_RNA15210_R1	gene_17731
Sinv_RNA20026_R7	gene_17732
Mpha_RNA2991_R3	gene_17733
Aech_RNA7192_R5	gene_17734
Dqua_RNA22318_R3	gene_17735
Sinv_RNA21434_R0	gene_17736
Sinv_RNA21435_R0	gene_17737
Sinv_RNA21436_R0	gene_17738
Sinv_RNA18897_R7	gene_17739
Sinv_RNA21438_R0	gene_17740
Cbir_RNA21420_R3	gene_17741
Mpha_RNA995_R2	gene_17742
Dqua_RNA23539_R7	gene_17743
Sinv_RNA21440_R0	gene_17744
Sinv_RNA21441_R0	gene_17745
Sinv_RNA21443_R0	gene_17746
Cbir_RNA25450_R4	gene_17747
Sinv_RNA21197_R4	gene_17748
Sinv_RNA14376_R2	gene_17749
Sinv_RNA21445_R0	gene_17750
Lhum_RNA15296_R4	gene_17751
Cbir_RNA1889_R2	gene_17752
Cbir_RNA20971_R1	gene_17753
Aech_RNA3680_R9	gene_17754
Sinv_RNA21447_R0	gene_17755
Aech_RNA19651_R0	gene_17755
Mpha_RNA4355_R8	gene_17756
Dqua_RNA4_R7	gene_17757
Sinv_RNA2198_R1	gene_17758
Sinv_RNA20027_R9	gene_17759
Aech_RNA20355_R1	gene_17760
Aech_RNA20112_R8	gene_17761
Dqua_RNA4_R1	gene_17762
Cbir_RNA18535_R8	gene_17763
Sinv_RNA18318_R8	gene_17764
Cbir_RNA18125_R1	gene_17765
Lhum_RNA291_R5	gene_17766
Sinv_RNA12021_R2	gene_17767
Aech_RNA3675_R1	gene_17768
Aech_RNA109_R9	gene_17769
Cbir_RNA10738_R7	gene_17770
Cbir_RNA18141_R6	gene_17771
Sinv_RNA20524_R9	gene_17772
Aech_RNA10635_R4	gene_17773
Sinv_RNA11776_R2	gene_17774
Lhum_RNA723_R0	gene_17775
Aech_RNA2339_R6	gene_17776
Sinv_RNA21461_R0	gene_17777
Sinv_RNA14277_R5	gene_17778
Sinv_RNA21463_R0	gene_17779
Mpha_RNA22248_R4	gene_17780
Sinv_RNA21465_R0	gene_17781
Sinv_RNA22058_R4	gene_17782
Sinv_RNA21189_R0	gene_17783
Sinv_RNA20026_R2	gene_17784
Sinv_RNA21467_R0	gene_17785
Sinv_RNA21468_R0	gene_17786
Sinv_RNA21469_R0	gene_17787
Sinv_RNA21472_R0	gene_17788
Amel_RNA25606_R0	gene_17789
